age,job,education,day_of_week,duration,campaign,poutcome,cons_conf_idx,euribor3m,nr_employed
52,1,2,2,149,1,1,-36.4,4.855,5191.0
36,0,6,4,128,3,1,-46.2,1.334,5099.1
40,7,3,0,501,3,1,-47.1,1.405,5099.1
29,0,6,3,82,3,1,-36.1,4.965,5228.1
52,4,6,0,303,2,1,-40.8,1.268,5076.2
72,3,1,0,137,1,1,-38.3,0.905,4991.6
29,0,2,4,256,3,1,-46.2,1.281,5099.1
53,0,6,1,343,2,1,-36.1,4.965,5228.1
41,1,0,2,163,1,1,-41.8,4.866,5228.1
43,1,0,2,255,1,1,-36.4,4.855,5191.0
39,9,5,4,80,3,1,-47.1,1.415,5099.1
44,0,3,4,61,3,1,-41.8,4.962,5228.1
54,1,0,1,191,3,1,-46.2,1.354,5099.1
41,1,0,2,288,1,0,-47.1,1.483,5099.1
45,6,5,0,123,2,1,-42.0,4.021,5195.8
44,0,5,4,38,3,1,-46.2,1.281,5099.1
42,0,2,4,408,1,1,-36.4,4.858,5191.0
34,1,1,0,381,3,1,-41.8,4.947,5228.1
41,7,3,0,464,1,1,-47.1,1.405,5099.1
30,9,3,0,90,1,1,-36.1,4.963,5228.1
50,4,2,0,329,1,1,-47.1,1.405,5099.1
33,10,6,2,126,2,1,-36.1,4.962,5228.1
48,7,3,1,90,3,0,-47.1,1.405,5099.1
25,7,3,2,217,1,1,-40.8,1.26,5076.2
31,1,2,4,138,1,1,-42.7,4.957,5228.1
48,2,6,3,222,2,1,-36.4,4.857,5191.0
35,4,6,0,12,1,1,-38.3,0.898,4991.6
35,1,1,0,81,2,1,-41.8,4.959,5228.1
51,5,5,1,70,3,1,-42.7,4.962,5228.1
45,1,0,3,160,1,1,-36.4,4.856,5191.0
47,4,6,2,243,1,1,-36.4,4.86,5191.0
30,6,5,3,273,2,1,-42.0,4.153,5195.8
34,0,6,0,407,3,0,-40.0,0.695,5008.7
32,0,6,0,123,4,1,-33.6,1.007,5076.2
41,9,5,0,407,4,1,-42.0,4.021,5195.8
28,0,6,0,138,1,1,-39.8,0.719,4991.6
33,1,1,4,473,4,1,-46.2,1.334,5099.1
57,4,6,3,218,2,1,-42.0,4.153,5195.8
36,9,2,0,476,3,1,-36.4,4.859,5191.0
43,6,3,2,613,1,1,-29.8,0.766,5017.5
36,2,6,0,164,2,1,-42.7,4.959,5228.1
34,0,3,3,58,2,0,-46.2,1.291,5099.1
48,2,0,2,348,1,1,-36.4,4.86,5191.0
48,1,5,3,68,6,1,-41.8,4.864,5228.1
39,1,3,2,193,1,1,-42.0,4.076,5195.8
35,9,5,3,98,3,1,-42.0,4.153,5195.8
54,3,7,2,52,3,1,-41.8,4.958,5228.1
35,2,2,3,291,2,1,-42.7,4.962,5228.1
70,5,2,4,220,2,1,-33.0,0.715,5023.5
34,0,5,3,230,1,2,-37.5,0.877,4963.6
39,7,3,2,216,2,1,-42.7,4.968,5228.1
59,5,6,0,35,1,1,-36.4,4.857,5191.0
41,1,2,2,118,2,1,-46.2,1.327,5099.1
39,0,6,3,979,9,1,-41.8,4.961,5228.1
44,9,5,1,312,3,1,-41.8,4.865,5228.1
26,0,6,3,104,5,1,-46.2,1.291,5099.1
52,1,1,4,121,1,1,-36.1,4.965,5228.1
47,1,2,1,157,2,1,-36.1,4.965,5228.1
41,6,1,2,218,1,1,-36.1,4.963,5228.1
36,0,3,1,119,1,1,-46.2,1.264,5099.1
51,1,2,3,487,2,1,-36.4,4.856,5191.0
42,0,2,3,75,1,1,-42.7,4.961,5228.1
48,7,3,2,96,1,1,-36.1,4.963,5228.1
31,9,5,3,343,3,1,-36.4,4.857,5191.0
34,0,6,2,293,2,0,-46.2,1.266,5099.1
30,9,5,3,706,1,2,-37.5,0.877,4963.6
41,2,6,0,23,1,1,-39.8,0.732,4991.6
47,4,6,4,550,3,1,-36.4,4.856,5191.0
33,1,2,1,780,2,1,-47.1,1.405,5099.1
56,2,6,2,488,1,1,-47.1,1.365,5099.1
23,8,3,1,123,1,1,-31.4,0.861,5076.2
41,2,6,3,194,5,1,-42.7,4.961,5228.1
51,1,2,4,29,6,1,-46.2,1.281,5099.1
59,11,7,2,52,2,1,-42.7,4.962,5228.1
27,0,6,4,1117,2,1,-31.4,0.879,5076.2
27,1,2,0,641,6,1,-46.2,1.25,5099.1
58,5,0,1,362,5,1,-42.7,4.962,5228.1
31,2,2,3,359,2,1,-36.4,4.856,5191.0
38,9,5,1,428,2,1,-46.2,1.244,5099.1
31,0,6,2,188,5,1,-36.1,4.963,5228.1
26,0,3,0,143,2,1,-36.4,4.864,5191.0
45,9,2,4,80,2,1,-42.7,4.962,5228.1
48,9,3,2,157,3,1,-36.1,4.968,5228.1
32,0,3,2,60,1,1,-42.0,4.076,5195.8
32,1,3,3,956,3,1,-41.8,4.864,5228.1
40,9,5,1,250,1,0,-47.1,1.405,5099.1
49,0,6,2,259,2,1,-40.8,1.235,5076.2
44,4,6,3,152,1,1,-42.0,4.153,5195.8
26,9,3,1,538,1,1,-42.7,4.96,5228.1
40,0,3,3,64,2,1,-36.4,4.857,5191.0
41,1,0,4,389,2,1,-46.2,1.334,5099.1
31,0,3,3,172,1,1,-36.4,4.856,5191.0
35,1,2,4,79,6,1,-36.4,4.857,5191.0
40,1,2,2,101,11,1,-41.8,4.866,5228.1
25,1,2,4,488,1,1,-36.4,4.858,5191.0
48,7,1,0,131,1,1,-36.1,4.963,5228.1
42,7,3,4,169,2,1,-36.4,4.856,5191.0
40,9,5,3,114,1,1,-36.1,4.968,5228.1
47,9,5,3,60,1,1,-46.2,1.344,5099.1
34,2,0,4,474,1,1,-36.4,4.856,5191.0
35,4,6,1,68,21,1,-41.8,4.865,5228.1
33,2,3,1,214,4,1,-36.4,4.857,5191.0
51,1,2,1,470,1,1,-36.4,4.857,5191.0
36,0,6,1,124,3,1,-36.4,4.858,5191.0
40,2,7,2,273,2,1,-42.7,4.962,5228.1
25,7,3,2,202,2,1,-42.7,4.966,5228.1
52,9,5,1,164,1,1,-40.4,5.0,5195.8
39,0,3,0,132,1,1,-26.9,0.739,5017.5
27,7,5,3,395,2,1,-36.4,4.857,5191.0
39,7,3,0,104,1,1,-42.0,4.021,5195.8
27,0,6,3,128,1,1,-42.7,4.961,5228.1
27,1,1,3,68,3,1,-42.7,4.961,5228.1
44,0,3,2,634,1,1,-26.9,0.74,5017.5
42,0,6,1,67,2,1,-36.4,4.857,5191.0
25,1,3,4,90,1,1,-42.7,4.963,5228.1
44,9,5,4,114,1,1,-36.1,4.964,5228.1
26,1,2,2,40,1,1,-46.2,1.266,5099.1
34,0,6,2,177,2,1,-47.1,1.365,5099.1
25,7,3,3,479,9,1,-42.7,4.955,5228.1
32,0,6,3,126,3,1,-36.1,4.963,5228.1
24,7,3,1,401,2,1,-36.4,4.858,5191.0
36,1,2,2,181,2,1,-42.7,4.958,5228.1
46,1,0,2,185,2,1,-42.0,4.076,5195.8
48,1,1,0,576,1,0,-47.1,1.405,5099.1
25,10,3,1,53,1,1,-41.8,4.96,5228.1
56,9,5,1,464,1,2,-49.5,1.0,4963.6
39,4,3,3,84,1,1,-42.0,4.153,5195.8
47,7,2,2,676,4,1,-36.1,4.963,5228.1
39,1,2,3,250,1,1,-40.8,1.252,5076.2
48,0,5,4,530,1,1,-42.0,4.12,5195.8
38,4,6,0,247,1,1,-36.1,4.963,5228.1
36,1,1,4,153,1,1,-41.8,4.959,5228.1
76,4,7,0,879,1,1,-29.8,0.803,5017.5
48,9,5,2,89,1,0,-42.0,4.076,5195.8
28,7,3,3,194,4,1,-46.2,1.291,5099.1
26,6,6,4,367,2,1,-46.2,1.27,5099.1
53,11,3,4,125,1,1,-36.4,4.858,5191.0
37,7,3,2,36,1,1,-46.2,1.266,5099.1
37,0,3,3,305,1,1,-42.7,4.955,5228.1
47,9,5,3,256,1,1,-36.1,4.966,5228.1
41,9,5,1,80,3,1,-36.1,4.963,5228.1
31,9,6,4,195,1,1,-36.1,4.964,5228.1
33,7,3,2,422,1,1,-42.0,4.076,5195.8
33,7,0,4,152,1,1,-36.4,4.857,5191.0
45,0,6,3,242,5,1,-42.7,4.961,5228.1
57,0,0,3,290,1,1,-42.7,4.962,5228.1
36,1,2,2,768,3,1,-42.0,4.076,5195.8
26,2,6,0,168,3,1,-41.8,4.967,5228.1
40,1,2,2,575,1,1,-41.8,4.961,5228.1
32,0,6,2,495,1,1,-47.1,1.41,5099.1
36,0,3,0,143,3,1,-36.4,4.855,5191.0
36,1,2,2,193,2,1,-46.2,1.327,5099.1
35,0,6,0,218,1,1,-36.4,4.857,5191.0
42,9,5,0,154,2,1,-42.7,4.962,5228.1
41,1,1,3,131,1,1,-46.2,1.291,5099.1
58,0,3,0,67,1,1,-46.2,1.313,5099.1
32,1,0,3,463,3,1,-46.2,1.291,5099.1
33,0,6,2,49,1,1,-41.8,4.866,5228.1
51,3,3,0,305,6,1,-42.0,4.021,5195.8
62,3,5,0,141,2,1,-33.0,0.714,5023.5
26,7,3,1,509,1,1,-42.7,4.96,5228.1
38,1,1,4,179,17,1,-42.7,4.963,5228.1
54,10,1,1,91,1,1,-41.8,4.961,5228.1
62,5,6,1,112,1,1,-46.2,1.264,5099.1
27,7,3,1,665,3,0,-46.2,1.244,5099.1
28,9,5,4,550,1,1,-46.2,1.334,5099.1
35,0,6,2,135,1,1,-36.4,4.86,5191.0
51,1,2,4,573,2,1,-41.8,4.962,5228.1
34,1,1,4,716,1,1,-46.2,1.281,5099.1
30,7,5,1,66,3,1,-46.2,1.299,5099.1
36,0,6,1,105,10,1,-42.7,4.96,5228.1
34,1,2,1,90,2,0,-47.1,1.405,5099.1
27,1,0,1,74,3,1,-46.2,1.299,5099.1
49,4,2,2,8,16,1,-42.7,4.968,5228.1
30,0,6,1,256,2,1,-42.7,4.962,5228.1
43,4,3,0,40,1,1,-42.0,4.021,5195.8
47,3,2,4,175,2,1,-36.1,4.964,5228.1
34,1,2,1,116,1,1,-46.2,1.244,5099.1
26,3,0,1,149,2,1,-42.7,4.96,5228.1
36,1,2,1,63,1,1,-42.7,4.962,5228.1
45,9,3,0,368,2,1,-31.4,0.825,5076.2
34,7,2,3,150,2,1,-36.4,4.856,5191.0
45,9,6,4,359,1,1,-30.1,0.715,5017.5
46,0,6,3,210,3,1,-36.1,4.965,5228.1
32,6,2,3,408,2,1,-41.8,4.961,5228.1
41,4,6,2,172,1,1,-36.1,4.962,5228.1
44,1,0,4,71,1,1,-40.3,0.84,4991.6
30,6,6,2,184,1,1,-47.1,1.435,5099.1
59,5,3,4,625,5,1,-36.1,4.964,5228.1
30,1,0,4,126,2,1,-42.0,4.12,5195.8
28,9,6,4,321,1,1,-42.7,4.962,5228.1
32,0,6,3,56,12,1,-41.8,4.864,5228.1
37,1,2,4,224,7,1,-46.2,1.27,5099.1
55,5,3,3,591,5,1,-36.4,4.857,5191.0
34,1,2,4,74,1,1,-41.8,4.962,5228.1
38,1,0,2,102,3,1,-46.2,1.266,5099.1
43,1,0,3,103,3,1,-36.4,4.856,5191.0
54,6,5,4,252,2,1,-36.4,4.859,5191.0
46,10,2,1,205,1,0,-46.2,1.264,5099.1
34,0,6,3,195,2,1,-33.0,0.707,5023.5
32,1,2,2,176,1,1,-42.7,4.963,5228.1
51,5,2,1,99,1,1,-36.4,4.857,5191.0
56,6,2,2,793,5,1,-36.1,4.963,5228.1
56,5,0,4,375,2,1,-41.8,4.962,5228.1
47,7,3,3,377,1,0,-46.2,1.344,5099.1
48,1,2,2,289,1,1,-36.4,4.855,5191.0
40,7,3,4,189,7,1,-36.4,4.857,5191.0
37,1,5,4,94,3,1,-36.1,4.964,5228.1
43,4,3,3,583,1,1,-41.8,4.864,5228.1
31,0,6,1,173,1,1,-42.7,4.962,5228.1
52,4,6,3,72,1,1,-36.1,4.966,5228.1
34,0,3,3,83,1,1,-41.8,4.961,5228.1
30,0,3,2,344,1,1,-41.8,4.955,5228.1
35,7,3,0,119,2,1,-46.2,1.25,5099.1
30,6,6,4,1147,4,1,-42.7,4.957,5228.1
36,9,5,0,201,1,1,-36.1,4.966,5228.1
41,0,6,1,101,3,1,-40.3,0.793,4991.6
41,0,6,3,61,1,1,-42.0,4.153,5195.8
46,0,5,0,609,1,0,-47.1,1.405,5099.1
33,0,6,1,20,8,1,-41.8,4.865,5228.1
56,1,0,4,300,1,1,-42.7,4.962,5228.1
38,2,5,4,388,3,1,-42.0,4.12,5195.8
31,1,1,0,597,17,1,-36.4,4.859,5191.0
28,0,3,3,337,6,1,-36.4,4.856,5191.0
31,0,3,1,100,2,1,-36.4,4.857,5191.0
25,0,2,2,18,29,1,-42.7,4.968,5228.1
62,5,5,0,517,2,0,-31.4,0.825,5076.2
28,4,6,4,358,3,2,-37.5,0.88,4963.6
34,1,3,0,71,5,0,-46.2,1.25,5099.1
52,2,6,0,60,3,1,-41.8,4.967,5228.1
57,1,0,0,77,1,1,-42.7,4.962,5228.1
44,7,2,4,399,8,1,-41.8,4.959,5228.1
66,5,6,3,411,1,1,-47.1,1.453,5099.1
31,1,2,3,183,1,0,-46.2,1.344,5099.1
58,7,7,3,197,1,1,-36.1,4.968,5228.1
52,4,6,1,185,1,1,-36.4,4.857,5191.0
25,11,6,4,2203,2,1,-41.8,4.864,5228.1
19,8,7,0,72,4,1,-47.1,1.405,5099.1
26,0,6,0,81,1,0,-34.8,0.636,5008.7
45,10,2,2,134,9,1,-42.0,4.076,5195.8
49,2,6,0,65,2,1,-36.4,4.864,5191.0
32,1,3,4,77,2,1,-42.0,4.12,5195.8
49,1,2,3,102,2,1,-36.4,4.857,5191.0
37,1,5,4,94,1,1,-36.4,4.857,5191.0
31,0,6,1,7,1,1,-40.3,0.889,4991.6
49,4,6,4,139,2,1,-42.0,4.12,5195.8
51,7,1,0,1340,1,1,-36.4,4.859,5191.0
26,6,6,2,333,1,1,-37.5,0.878,4963.6
36,7,3,3,574,2,1,-46.2,1.344,5099.1
27,9,2,0,171,7,1,-42.7,4.957,5228.1
39,9,5,4,29,2,1,-41.8,4.959,5228.1
28,2,3,2,61,6,1,-46.2,1.266,5099.1
56,0,6,4,78,2,1,-36.1,4.965,5228.1
37,1,2,4,225,2,1,-46.2,1.334,5099.1
40,0,6,0,65,6,1,-41.8,4.967,5228.1
51,10,5,2,901,1,1,-42.7,4.963,5228.1
36,0,3,1,91,2,1,-36.1,4.963,5228.1
57,5,5,3,249,3,1,-36.4,4.856,5191.0
24,8,3,2,726,3,1,-33.0,0.712,5023.5
25,1,2,4,121,2,1,-41.8,4.962,5228.1
21,8,7,2,150,1,1,-37.5,0.878,4963.6
27,9,2,4,131,1,1,-47.1,1.445,5099.1
42,0,6,3,193,2,1,-36.1,4.966,5228.1
41,1,1,3,897,4,1,-46.2,1.291,5099.1
47,5,3,1,240,1,1,-42.0,4.191,5195.8
30,7,2,3,320,1,1,-36.4,4.856,5191.0
30,7,7,4,83,4,1,-36.4,4.857,5191.0
29,8,6,2,104,1,1,-42.7,4.963,5228.1
27,1,2,4,298,2,1,-41.8,4.864,5228.1
58,9,2,0,80,3,1,-41.8,4.967,5228.1
49,3,0,0,448,5,1,-36.1,4.966,5228.1
48,1,2,4,68,1,1,-46.2,1.334,5099.1
40,2,6,1,124,2,1,-42.0,4.191,5195.8
57,4,6,3,337,3,1,-40.8,1.286,5076.2
27,0,3,4,296,1,1,-46.2,1.281,5099.1
29,7,3,2,91,1,1,-42.0,4.076,5195.8
33,0,3,0,595,2,1,-42.7,4.957,5228.1
48,1,7,3,127,2,1,-41.8,4.961,5228.1
33,7,3,4,1512,1,0,-46.2,1.281,5099.1
55,0,3,1,92,3,1,-42.7,4.96,5228.1
30,9,6,1,89,20,1,-42.7,4.96,5228.1
33,0,6,2,320,1,1,-46.2,1.327,5099.1
34,7,3,0,160,3,1,-41.8,4.959,5228.1
32,0,6,4,172,1,1,-36.1,4.964,5228.1
34,0,3,3,179,3,1,-46.2,1.291,5099.1
36,9,5,2,164,3,1,-42.7,4.968,5228.1
35,2,3,0,178,2,1,-36.4,4.857,5191.0
31,9,5,0,114,1,1,-36.4,4.855,5191.0
22,9,6,0,163,4,0,-40.8,1.268,5076.2
33,7,3,1,182,1,2,-49.5,1.032,4963.6
39,6,6,1,140,1,1,-46.2,1.244,5099.1
28,1,3,1,102,2,1,-41.8,4.865,5228.1
38,1,3,0,203,2,1,-36.4,4.864,5191.0
55,1,2,2,172,4,1,-36.4,4.86,5191.0
57,0,6,2,399,2,1,-42.0,4.076,5195.8
53,5,2,4,133,4,1,-46.2,1.281,5099.1
38,7,3,2,77,1,1,-36.4,4.86,5191.0
30,4,3,4,402,2,1,-46.2,1.334,5099.1
59,4,6,3,0,10,1,-36.1,4.965,5228.1
34,10,2,0,71,1,0,-47.1,1.405,5099.1
32,0,6,1,143,3,2,-30.1,0.722,5017.5
49,9,3,4,144,1,1,-42.7,4.956,5228.1
25,9,5,0,712,2,2,-50.8,1.04,4963.6
38,9,5,1,110,2,1,-42.7,4.962,5228.1
48,7,3,1,63,5,1,-42.7,4.962,5228.1
44,1,1,2,236,1,1,-36.4,4.86,5191.0
38,9,6,3,131,1,0,-42.0,4.153,5195.8
46,7,2,4,984,1,0,-46.2,1.334,5099.1
37,9,3,0,318,2,1,-47.1,1.405,5099.1
55,9,6,3,610,1,1,-36.1,4.965,5228.1
23,10,3,0,35,1,1,-40.0,0.699,5008.7
33,9,5,1,170,2,1,-36.1,4.97,5228.1
40,1,2,1,70,1,1,-42.0,4.191,5195.8
51,10,2,3,66,1,1,-36.4,4.856,5191.0
38,0,2,3,98,1,1,-41.8,4.961,5228.1
44,1,2,4,103,5,1,-41.8,4.958,5228.1
29,0,6,2,37,1,1,-42.7,4.963,5228.1
22,8,7,1,139,1,1,-40.8,1.26,5076.2
32,1,2,0,166,1,1,-42.7,4.957,5228.1
51,3,2,3,160,2,1,-42.7,4.961,5228.1
29,1,5,4,87,3,1,-46.2,1.334,5099.1
38,10,3,1,1002,3,2,-33.0,0.717,5023.5
40,1,2,4,21,6,1,-46.2,1.281,5099.1
36,7,3,4,173,3,1,-36.4,4.858,5191.0
31,0,6,1,181,1,1,-40.8,1.266,5076.2
47,0,6,1,333,1,0,-49.5,1.0,4963.6
42,0,6,0,14,15,1,-36.4,4.859,5191.0
49,9,5,2,15,3,1,-42.7,4.962,5228.1
27,7,3,1,343,2,1,-36.4,4.858,5191.0
33,1,2,4,339,1,1,-36.4,4.859,5191.0
32,4,3,1,132,1,1,-36.4,4.857,5191.0
45,6,6,1,89,1,1,-42.0,4.191,5195.8
30,9,3,3,183,13,1,-36.1,4.963,5228.1
26,0,3,4,198,5,1,-41.8,4.959,5228.1
35,9,6,2,62,3,1,-29.8,0.743,5017.5
44,4,3,1,13,1,1,-42.7,4.962,5228.1
36,4,6,2,141,1,0,-50.0,1.538,5099.1
24,4,6,2,121,6,1,-46.2,1.27,5099.1
80,5,0,2,156,1,1,-34.8,0.635,5008.7
27,9,5,3,170,3,1,-46.2,1.291,5099.1
28,7,3,4,562,1,1,-46.2,1.281,5099.1
34,9,5,1,53,2,0,-30.1,0.722,5017.5
34,6,6,4,905,1,0,-42.0,4.12,5195.8
49,0,5,1,230,1,1,-36.1,4.97,5228.1
32,4,6,4,343,1,1,-36.1,4.965,5228.1
38,0,3,4,275,1,1,-46.2,1.334,5099.1
44,4,6,2,148,15,1,-42.7,4.968,5228.1
39,1,1,4,686,1,1,-46.2,1.334,5099.1
35,9,5,1,115,2,1,-42.0,4.191,5195.8
43,2,2,3,301,1,1,-41.8,4.864,5228.1
60,0,5,4,481,1,0,-37.5,0.886,4963.6
47,9,3,2,147,1,1,-42.7,4.962,5228.1
50,0,2,2,446,6,0,-46.2,1.327,5099.1
34,6,6,3,245,1,1,-46.2,1.291,5099.1
33,7,5,2,151,7,1,-42.7,4.968,5228.1
42,0,6,4,678,1,2,-37.5,0.886,4963.6
46,6,6,2,1026,2,1,-36.4,4.86,5191.0
41,7,7,2,139,2,1,-41.8,4.958,5228.1
29,0,6,3,379,1,1,-36.4,4.857,5191.0
58,0,6,0,76,5,1,-36.1,4.963,5228.1
45,1,0,3,202,3,1,-42.7,4.961,5228.1
28,0,6,1,192,1,0,-46.2,1.244,5099.1
50,2,0,2,175,3,1,-42.7,4.958,5228.1
56,0,3,0,138,2,1,-36.4,4.864,5191.0
42,10,7,2,280,7,1,-31.4,0.883,5076.2
32,9,6,2,155,1,1,-36.1,4.968,5228.1
31,4,6,1,1099,2,1,-36.1,4.965,5228.1
50,1,1,3,1446,1,1,-36.4,4.856,5191.0
35,7,6,1,419,2,1,-31.4,0.884,5076.2
37,0,3,2,133,1,1,-36.4,4.86,5191.0
34,0,3,0,95,1,1,-41.8,4.947,5228.1
31,7,3,2,452,2,1,-42.0,4.076,5195.8
30,1,0,0,83,5,1,-41.8,4.959,5228.1
55,4,7,1,272,1,1,-36.4,4.857,5191.0
38,1,2,4,388,1,1,-36.4,4.858,5191.0
44,4,3,1,184,1,1,-46.2,1.244,5099.1
37,7,3,4,54,4,2,-30.1,0.715,5017.5
38,0,3,0,295,2,1,-46.2,1.313,5099.1
39,7,3,0,32,9,1,-41.8,4.959,5228.1
47,6,6,3,261,1,1,-34.8,0.646,5008.7
25,2,6,3,280,2,1,-42.7,4.961,5228.1
57,0,3,1,958,2,1,-36.1,4.97,5228.1
27,1,2,0,127,5,1,-36.4,4.864,5191.0
42,0,6,0,104,5,2,-33.0,0.71,5023.5
30,1,3,2,2453,2,1,-42.0,4.076,5195.8
47,1,2,0,538,2,1,-36.1,4.964,5228.1
43,7,1,0,68,1,1,-46.2,1.25,5099.1
33,9,6,1,153,7,1,-36.1,4.963,5228.1
53,2,6,1,179,1,1,-42.0,4.191,5195.8
33,1,2,1,68,2,1,-36.4,4.857,5191.0
36,1,2,2,147,5,1,-36.4,4.855,5191.0
47,9,5,0,352,5,1,-42.7,4.957,5228.1
53,0,6,2,494,1,2,-47.1,1.365,5099.1
22,1,2,2,834,10,1,-42.7,4.963,5228.1
55,7,2,4,78,4,1,-42.7,4.963,5228.1
27,7,2,3,88,6,1,-42.7,4.961,5228.1
37,0,3,0,584,1,1,-36.4,4.855,5191.0
63,5,6,2,146,1,0,-33.6,1.072,5076.2
35,9,6,2,205,1,1,-36.1,4.968,5228.1
34,0,3,3,386,11,1,-36.4,4.857,5191.0
35,1,2,0,15,3,1,-41.8,4.959,5228.1
50,4,6,0,81,6,1,-36.4,4.859,5191.0
26,1,2,2,275,17,1,-42.7,4.958,5228.1
57,5,3,2,265,5,0,-46.2,1.327,5099.1
36,7,3,4,502,1,1,-46.2,1.281,5099.1
52,1,0,3,222,2,1,-36.4,4.856,5191.0
38,0,2,0,71,1,1,-42.0,4.021,5195.8
31,1,2,3,58,1,1,-42.0,4.153,5195.8
53,0,2,1,40,5,1,-46.2,1.354,5099.1
52,1,0,1,162,1,1,-41.8,4.96,5228.1
32,0,6,2,59,9,1,-36.1,4.962,5228.1
59,5,1,3,89,2,1,-42.7,4.961,5228.1
38,1,3,4,198,1,1,-46.2,1.334,5099.1
57,0,6,2,73,10,1,-42.7,4.962,5228.1
31,0,6,2,90,2,1,-42.0,4.076,5195.8
39,0,3,1,85,2,1,-29.8,0.771,5017.5
74,5,0,1,1143,5,1,-34.6,0.643,5008.7
26,7,3,0,140,9,0,-46.2,1.25,5099.1
33,2,6,1,611,2,1,-42.7,4.962,5228.1
34,0,6,1,237,2,1,-41.8,4.961,5228.1
32,5,3,0,209,3,1,-36.4,4.855,5191.0
24,9,7,0,126,2,1,-42.7,4.957,5228.1
39,0,3,0,206,2,1,-42.0,4.021,5195.8
37,9,5,4,135,2,1,-36.4,4.858,5191.0
41,0,6,1,396,2,1,-42.7,4.96,5228.1
43,1,1,2,391,2,1,-42.7,4.958,5228.1
48,5,0,4,157,1,1,-36.4,4.857,5191.0
54,3,0,0,141,9,1,-36.4,4.864,5191.0
45,9,5,3,37,2,1,-36.4,4.857,5191.0
27,4,6,1,52,4,1,-46.2,1.354,5099.1
48,9,2,3,99,3,0,-29.8,0.819,5017.5
52,0,6,3,201,9,1,-42.7,4.962,5228.1
44,0,3,1,483,1,1,-36.4,4.857,5191.0
29,0,2,2,113,1,1,-46.2,1.327,5099.1
30,9,5,4,808,1,1,-42.7,4.963,5228.1
30,9,5,1,123,4,1,-42.7,4.962,5228.1
36,1,3,0,423,2,1,-36.4,4.857,5191.0
51,7,3,0,507,1,1,-42.7,4.962,5228.1
28,9,3,4,576,2,1,-46.2,1.334,5099.1
30,1,7,4,171,1,1,-42.7,4.957,5228.1
34,9,6,3,117,3,1,-42.7,4.962,5228.1
33,9,5,1,679,1,1,-36.1,4.97,5228.1
57,1,3,3,355,3,1,-47.1,1.453,5099.1
57,5,0,4,97,1,1,-36.4,4.858,5191.0
64,11,7,3,275,1,1,-31.4,0.838,5076.2
35,9,5,2,159,1,1,-41.8,4.961,5228.1
36,0,3,3,224,1,1,-36.4,4.856,5191.0
34,2,6,2,129,2,1,-42.0,4.076,5195.8
28,0,3,1,295,1,1,-42.7,4.96,5228.1
32,1,0,1,207,7,1,-46.2,1.299,5099.1
30,7,7,3,205,3,1,-36.4,4.856,5191.0
54,0,3,2,171,2,1,-36.4,4.86,5191.0
31,9,3,0,291,3,1,-36.1,4.964,5228.1
31,3,0,3,145,8,1,-36.1,4.966,5228.1
56,2,6,0,428,2,1,-36.4,4.859,5191.0
45,4,3,1,272,1,1,-36.1,4.97,5228.1
56,5,3,3,60,6,1,-36.4,4.856,5191.0
37,0,3,2,51,10,1,-36.4,4.86,5191.0
29,1,1,2,102,1,1,-46.2,1.327,5099.1
31,0,2,0,13,15,1,-41.8,4.959,5228.1
40,1,0,2,74,1,1,-42.0,4.076,5195.8
31,9,6,1,111,3,1,-36.1,4.965,5228.1
56,5,0,3,394,3,1,-41.8,4.961,5228.1
45,0,6,2,196,1,1,-42.7,4.968,5228.1
47,4,6,2,281,2,0,-37.5,0.884,4963.6
39,7,3,2,206,1,1,-36.4,4.86,5191.0
56,5,6,1,529,3,1,-47.1,1.405,5099.1
82,3,0,3,279,3,2,-37.5,0.877,4963.6
35,0,6,2,218,2,1,-42.0,4.076,5195.8
30,3,3,3,84,1,1,-46.2,1.266,5099.1
56,0,6,0,98,1,1,-42.7,4.962,5228.1
26,1,2,2,115,3,1,-46.2,1.266,5099.1
40,1,5,1,189,1,1,-42.7,4.962,5228.1
39,0,3,0,337,1,1,-42.7,4.962,5228.1
73,5,5,2,135,2,1,-31.4,0.873,5076.2
43,0,6,3,187,2,1,-42.7,4.962,5228.1
44,4,6,4,245,7,1,-36.4,4.859,5191.0
35,4,6,2,584,1,1,-47.1,1.365,5099.1
27,7,3,4,152,1,0,-46.2,1.334,5099.1
39,0,6,0,302,1,1,-36.4,4.857,5191.0
36,9,5,4,260,2,1,-36.4,4.857,5191.0
52,4,6,2,20,1,1,-41.8,4.866,5228.1
40,3,6,3,160,3,1,-36.4,4.856,5191.0
39,9,6,3,1437,2,1,-42.0,4.153,5195.8
51,1,7,0,208,2,1,-36.4,4.857,5191.0
48,4,7,1,323,3,1,-42.0,4.191,5195.8
22,8,3,4,315,1,1,-46.2,1.281,5099.1
32,6,6,2,66,2,1,-30.1,0.714,5017.5
36,7,2,3,117,1,1,-36.4,4.856,5191.0
33,1,1,4,134,1,0,-46.2,1.281,5099.1
48,0,6,0,21,1,1,-36.1,4.963,5228.1
29,9,5,2,338,9,1,-42.7,4.963,5228.1
36,0,6,3,218,3,1,-42.7,4.962,5228.1
41,9,6,3,270,1,1,-40.8,1.262,5076.2
38,0,1,2,926,1,0,-47.1,1.483,5099.1
46,1,1,1,180,4,1,-42.7,4.962,5228.1
46,9,5,1,78,1,1,-46.2,1.244,5099.1
